trade_id,year,quarter,year_quarter,exporter_country_code,exporter_country,exporter_region,importer_country_code,importer_country,importer_region,hardware_type,hardware_category,volume_units,trade_value_usd_millions,primary_supplier,trade_route,export_control_applied,restriction_factor,geopolitical_sensitivity,geo_risk_score_exporter,geo_risk_score_importer,data_source,is_synthetic
TF000111,2020,3,2020-Q3,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,18520,1080.38,Google TPU,Trans-Pacific / Suez,0,1.0,Low,8.28,3.17,UN Comtrade/WITS/SIA Reports,0
TF000112,2020,4,2020-Q4,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,15339,894.78,Biren,Trans-Pacific / Suez,0,1.0,Low,8.06,3.18,UN Comtrade/WITS/SIA Reports,0
TF000113,2021,1,2021-Q1,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,31604,1843.58,NVIDIA,Trans-Pacific / Suez,0,1.0,Low,8.51,3.37,UN Comtrade/WITS/SIA Reports,0
TF000114,2021,2,2021-Q2,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,30067,1753.96,Biren,Trans-Pacific / Suez,0,1.0,Low,8.45,3.37,UN Comtrade/WITS/SIA Reports,0
TF000115,2021,3,2021-Q3,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,32144,1875.08,Intel Gaudi,Trans-Pacific / Suez,0,1.0,Low,8.43,3.35,UN Comtrade/WITS/SIA Reports,0
TF000116,2021,4,2021-Q4,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,31574,1841.82,AWS Trainium,Trans-Pacific / Suez,0,1.0,Low,8.49,3.24,UN Comtrade/WITS/SIA Reports,0
TF000117,2022,1,2022-Q1,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,31632,1845.25,Intel Gaudi,Trans-Pacific / Suez,0,1.0,Low,8.74,3.44,UN Comtrade/WITS/SIA Reports,0
TF000118,2022,2,2022-Q2,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,40462,2360.32,NVIDIA,Trans-Pacific / Suez,0,1.0,Low,8.75,3.34,UN Comtrade/WITS/SIA Reports,0
TF000119,2022,3,2022-Q3,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,35039,2043.96,Google TPU,Trans-Pacific / Suez,0,1.0,Low,8.74,3.3,UN Comtrade/WITS/SIA Reports,0
TF000120,2022,4,2022-Q4,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,35114,2048.36,Huawei Ascend,Trans-Pacific / Suez,0,1.0,Low,8.83,3.46,UN Comtrade/WITS/SIA Reports,0
TF000121,2023,1,2023-Q1,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,61990,3616.1,Cambricon,Trans-Pacific / Suez,0,1.0,Low,8.99,3.49,UN Comtrade/WITS/SIA Reports,0
TF000122,2023,2,2023-Q2,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,73597,4293.16,Intel Gaudi,Trans-Pacific / Suez,0,1.0,Low,9.08,3.47,UN Comtrade/WITS/SIA Reports,0
TF000123,2023,3,2023-Q3,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,84745,4943.48,Google TPU,Trans-Pacific / Suez,0,1.0,Low,9.07,3.41,UN Comtrade/WITS/SIA Reports,0
TF000124,2023,4,2023-Q4,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,60254,3514.86,Cambricon,Trans-Pacific / Suez,0,1.0,Low,8.83,3.36,UN Comtrade/WITS/SIA Reports,0
TF000125,2024,1,2024-Q1,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,66699,3890.82,AWS Trainium,Trans-Pacific / Suez,0,1.0,Low,9.25,3.43,UN Comtrade/WITS/SIA Reports,1
TF000126,2024,2,2024-Q2,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,80779,4712.11,AWS Trainium,Trans-Pacific / Suez,0,1.0,Low,9.3,3.42,UN Comtrade/WITS/SIA Reports,1
TF000127,2024,3,2024-Q3,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,95187,5552.63,Cambricon,Trans-Pacific / Suez,0,1.0,Low,9.13,3.45,UN Comtrade/WITS/SIA Reports,1
TF000128,2024,4,2024-Q4,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,81632,4761.9,AWS Trainium,Trans-Pacific / Suez,0,1.0,Low,9.24,3.67,UN Comtrade/WITS/SIA Reports,1
TF000129,2025,1,2025-Q1,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,88827,5181.62,Google TPU,Trans-Pacific / Suez,0,1.0,Low,9.54,3.55,UN Comtrade/WITS/SIA Reports,1
TF000130,2025,2,2025-Q2,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,88656,5171.65,Intel Gaudi,Trans-Pacific / Suez,0,1.0,Low,9.53,3.71,UN Comtrade/WITS/SIA Reports,1
TF000131,2025,3,2025-Q3,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,112572,6566.72,Google TPU,Trans-Pacific / Suez,0,1.0,Low,9.42,3.58,UN Comtrade/WITS/SIA Reports,1
TF000132,2025,4,2025-Q4,TW,Taiwan,Asia-Pacific,US,United States,North America,AI_Accelerator,Advanced,94588,5517.67,Google TPU,Trans-Pacific / Suez,0,1.0,Low,9.4,3.75,UN Comtrade/WITS/SIA Reports,1
TF000133,2015,1,2015-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,14824,741.21,Intel Foundry Services,Asia-Pacific Maritime,0,1.0,High,8.18,7.48,UN Comtrade/WITS/SIA Reports,0
TF000134,2015,2,2015-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,16553,827.65,Intel Foundry Services,Asia-Pacific Maritime,0,1.0,High,8.08,7.52,UN Comtrade/WITS/SIA Reports,0
TF000135,2015,3,2015-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,16370,818.53,Intel Foundry Services,Asia-Pacific Maritime,0,1.0,High,8.3,7.35,UN Comtrade/WITS/SIA Reports,0
TF000136,2015,4,2015-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,15766,788.35,Samsung Foundry,Asia-Pacific Maritime,0,1.0,High,8.17,7.25,UN Comtrade/WITS/SIA Reports,0
TF000137,2016,1,2016-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,16975,848.76,Intel Foundry Services,Asia-Pacific Maritime,0,1.0,High,8.08,7.35,UN Comtrade/WITS/SIA Reports,0
TF000138,2016,2,2016-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,19589,979.49,Intel Foundry Services,Asia-Pacific Maritime,0,1.0,High,8.34,7.42,UN Comtrade/WITS/SIA Reports,0
TF000139,2016,3,2016-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,19116,955.82,Samsung Foundry,Asia-Pacific Maritime,0,1.0,High,8.18,7.34,UN Comtrade/WITS/SIA Reports,0
TF000140,2016,4,2016-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,15648,782.45,Intel Foundry Services,Asia-Pacific Maritime,0,1.0,High,8.25,7.48,UN Comtrade/WITS/SIA Reports,0
TF000141,2017,1,2017-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,18499,925.0,Samsung Foundry,Asia-Pacific Maritime,0,1.0,High,8.29,7.28,UN Comtrade/WITS/SIA Reports,0
TF000142,2017,2,2017-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,19733,986.68,Samsung Foundry,Asia-Pacific Maritime,0,1.0,High,8.07,7.41,UN Comtrade/WITS/SIA Reports,0
TF000143,2017,3,2017-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,20419,1020.97,TSMC,Asia-Pacific Maritime,0,1.0,High,8.32,7.36,UN Comtrade/WITS/SIA Reports,0
TF000144,2017,4,2017-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,16563,828.18,TSMC,Asia-Pacific Maritime,0,1.0,High,8.09,7.48,UN Comtrade/WITS/SIA Reports,0
TF000145,2018,1,2018-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,19652,982.61,Intel Foundry Services,Asia-Pacific Maritime,0,1.0,High,8.08,7.28,UN Comtrade/WITS/SIA Reports,0
TF000146,2018,2,2018-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,22893,1144.67,Samsung Foundry,Asia-Pacific Maritime,0,1.0,High,8.07,7.5,UN Comtrade/WITS/SIA Reports,0
TF000147,2018,3,2018-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,24023,1201.15,TSMC,Asia-Pacific Maritime,0,1.0,High,8.07,7.28,UN Comtrade/WITS/SIA Reports,0
TF000148,2018,4,2018-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,22514,1125.73,TSMC,Asia-Pacific Maritime,0,1.0,High,8.16,7.36,UN Comtrade/WITS/SIA Reports,0
TF000149,2019,1,2019-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,22012,1100.6,TSMC,Asia-Pacific Maritime,0,1.0,High,8.33,7.73,UN Comtrade/WITS/SIA Reports,0
TF000150,2019,2,2019-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,24822,1241.15,TSMC,Asia-Pacific Maritime,0,1.0,High,8.16,7.46,UN Comtrade/WITS/SIA Reports,0
TF000151,2019,3,2019-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,26156,1307.81,Intel Foundry Services,Asia-Pacific Maritime,0,1.0,High,8.22,7.56,UN Comtrade/WITS/SIA Reports,0
TF000152,2019,4,2019-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,23706,1185.33,TSMC,Asia-Pacific Maritime,0,1.0,High,8.08,7.58,UN Comtrade/WITS/SIA Reports,0
TF000153,2020,1,2020-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,17672,883.61,Intel Foundry Services,Asia-Pacific Maritime,0,1.0,High,8.19,7.63,UN Comtrade/WITS/SIA Reports,0
TF000154,2020,2,2020-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,20786,1039.34,Samsung Foundry,Asia-Pacific Maritime,0,1.0,High,8.09,7.8,UN Comtrade/WITS/SIA Reports,0
TF000155,2020,3,2020-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,25396,1269.8,Intel Foundry Services,Asia-Pacific Maritime,0,1.0,High,8.23,7.9,UN Comtrade/WITS/SIA Reports,0
TF000156,2020,4,2020-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,20485,1024.29,TSMC,Asia-Pacific Maritime,0,1.0,High,8.14,7.87,UN Comtrade/WITS/SIA Reports,0
TF000157,2021,1,2021-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,21240,1062.04,Samsung Foundry,Asia-Pacific Maritime,0,1.0,High,8.59,7.79,UN Comtrade/WITS/SIA Reports,0
TF000158,2021,2,2021-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,28932,1446.6,Samsung Foundry,Asia-Pacific Maritime,0,1.0,High,8.31,8.06,UN Comtrade/WITS/SIA Reports,0
TF000159,2021,3,2021-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,27431,1371.56,Intel Foundry Services,Asia-Pacific Maritime,0,1.0,High,8.6,7.81,UN Comtrade/WITS/SIA Reports,0
TF000160,2021,4,2021-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,24310,1215.51,Samsung Foundry,Asia-Pacific Maritime,0,1.0,High,8.59,7.95,UN Comtrade/WITS/SIA Reports,0
TF000161,2022,1,2022-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,26271,1313.56,Intel Foundry Services,Asia-Pacific Maritime,0,1.0,High,8.76,8.11,UN Comtrade/WITS/SIA Reports,0
TF000162,2022,2,2022-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,30011,1500.57,Samsung Foundry,Asia-Pacific Maritime,0,1.0,High,8.73,8.24,UN Comtrade/WITS/SIA Reports,0
TF000163,2022,3,2022-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,27190,1359.52,Intel Foundry Services,Asia-Pacific Maritime,0,1.0,High,8.63,8.26,UN Comtrade/WITS/SIA Reports,0
TF000164,2022,4,2022-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,29397,1469.88,TSMC,Asia-Pacific Maritime,0,1.0,High,8.69,8.16,UN Comtrade/WITS/SIA Reports,0
TF000165,2023,1,2023-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,6729,336.48,Intel Foundry Services,Asia-Pacific Maritime,1,0.25,High,8.86,8.29,UN Comtrade/WITS/SIA Reports,0
TF000166,2023,2,2023-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,7839,391.95,Intel Foundry Services,Asia-Pacific Maritime,1,0.25,High,8.98,8.17,UN Comtrade/WITS/SIA Reports,0
TF000167,2023,3,2023-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,9485,474.26,TSMC,Asia-Pacific Maritime,1,0.25,High,9.1,8.36,UN Comtrade/WITS/SIA Reports,0
TF000168,2023,4,2023-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,7564,378.25,Intel Foundry Services,Asia-Pacific Maritime,1,0.25,High,8.89,8.39,UN Comtrade/WITS/SIA Reports,0
TF000169,2024,1,2024-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,8612,430.63,Intel Foundry Services,Asia-Pacific Maritime,1,0.25,High,9.1,8.6,UN Comtrade/WITS/SIA Reports,1
TF000170,2024,2,2024-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,10154,507.73,Samsung Foundry,Asia-Pacific Maritime,1,0.25,High,9.33,8.55,UN Comtrade/WITS/SIA Reports,1
TF000171,2024,3,2024-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,10147,507.35,Intel Foundry Services,Asia-Pacific Maritime,1,0.25,High,9.18,8.61,UN Comtrade/WITS/SIA Reports,1
TF000172,2024,4,2024-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,9464,473.22,Samsung Foundry,Asia-Pacific Maritime,1,0.25,High,9.06,8.34,UN Comtrade/WITS/SIA Reports,1
TF000173,2025,1,2025-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,9106,455.31,TSMC,Asia-Pacific Maritime,1,0.25,High,9.54,8.81,UN Comtrade/WITS/SIA Reports,1
TF000174,2025,2,2025-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,9825,491.26,Samsung Foundry,Asia-Pacific Maritime,1,0.25,High,9.48,8.62,UN Comtrade/WITS/SIA Reports,1
TF000175,2025,3,2025-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,12508,625.42,Samsung Foundry,Asia-Pacific Maritime,1,0.25,High,9.55,8.76,UN Comtrade/WITS/SIA Reports,1
TF000176,2025,4,2025-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,Advanced_Logic_Chip,Advanced,9825,491.28,TSMC,Asia-Pacific Maritime,1,0.25,High,9.42,8.59,UN Comtrade/WITS/SIA Reports,1
TF000177,2015,1,2015-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,12196,609.83,SK Hynix,Asia-Pacific Maritime,0,1.0,High,8.31,7.49,UN Comtrade/WITS/SIA Reports,0
TF000178,2015,2,2015-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,17470,873.55,Samsung,Asia-Pacific Maritime,0,1.0,High,8.35,7.42,UN Comtrade/WITS/SIA Reports,0
TF000179,2015,3,2015-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,17405,870.28,Micron,Asia-Pacific Maritime,0,1.0,High,8.33,7.5,UN Comtrade/WITS/SIA Reports,0
TF000180,2015,4,2015-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,13526,676.34,Micron,Asia-Pacific Maritime,0,1.0,High,8.19,7.29,UN Comtrade/WITS/SIA Reports,0
TF000181,2016,1,2016-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,17155,857.79,SK Hynix,Asia-Pacific Maritime,0,1.0,High,8.23,7.32,UN Comtrade/WITS/SIA Reports,0
TF000182,2016,2,2016-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,18408,920.43,Micron,Asia-Pacific Maritime,0,1.0,High,8.24,7.36,UN Comtrade/WITS/SIA Reports,0
TF000183,2016,3,2016-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,16811,840.57,Samsung,Asia-Pacific Maritime,0,1.0,High,8.25,7.41,UN Comtrade/WITS/SIA Reports,0
TF000184,2016,4,2016-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,17386,869.33,Micron,Asia-Pacific Maritime,0,1.0,High,8.21,7.51,UN Comtrade/WITS/SIA Reports,0
TF000185,2017,1,2017-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,17505,875.27,Samsung,Asia-Pacific Maritime,0,1.0,High,8.22,7.51,UN Comtrade/WITS/SIA Reports,0
TF000186,2017,2,2017-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,19302,965.11,Micron,Asia-Pacific Maritime,0,1.0,High,8.09,7.26,UN Comtrade/WITS/SIA Reports,0
TF000187,2017,3,2017-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,21978,1098.91,SK Hynix,Asia-Pacific Maritime,0,1.0,High,8.24,7.46,UN Comtrade/WITS/SIA Reports,0
TF000188,2017,4,2017-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,16983,849.17,Micron,Asia-Pacific Maritime,0,1.0,High,8.09,7.25,UN Comtrade/WITS/SIA Reports,0
TF000189,2018,1,2018-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,18424,921.24,Micron,Asia-Pacific Maritime,0,1.0,High,8.23,7.37,UN Comtrade/WITS/SIA Reports,0
TF000190,2018,2,2018-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,21512,1075.61,Micron,Asia-Pacific Maritime,0,1.0,High,8.32,7.35,UN Comtrade/WITS/SIA Reports,0
TF000191,2018,3,2018-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,22966,1148.34,Samsung,Asia-Pacific Maritime,0,1.0,High,8.29,7.37,UN Comtrade/WITS/SIA Reports,0
TF000192,2018,4,2018-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,20750,1037.54,Samsung,Asia-Pacific Maritime,0,1.0,High,8.31,7.53,UN Comtrade/WITS/SIA Reports,0
TF000193,2019,1,2019-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,18740,937.04,SK Hynix,Asia-Pacific Maritime,0,1.0,High,8.33,7.58,UN Comtrade/WITS/SIA Reports,0
TF000194,2019,2,2019-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,22042,1102.12,Samsung,Asia-Pacific Maritime,0,1.0,High,8.19,7.72,UN Comtrade/WITS/SIA Reports,0
TF000195,2019,3,2019-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,24481,1224.08,Micron,Asia-Pacific Maritime,0,1.0,High,8.15,7.62,UN Comtrade/WITS/SIA Reports,0
TF000196,2019,4,2019-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,20252,1012.65,Micron,Asia-Pacific Maritime,0,1.0,High,8.07,7.47,UN Comtrade/WITS/SIA Reports,0
TF000197,2020,1,2020-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,18232,911.64,Samsung,Asia-Pacific Maritime,0,1.0,High,8.1,7.65,UN Comtrade/WITS/SIA Reports,0
TF000198,2020,2,2020-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,23653,1182.68,Micron,Asia-Pacific Maritime,0,1.0,High,8.1,7.71,UN Comtrade/WITS/SIA Reports,0
TF000199,2020,3,2020-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,26263,1313.18,SK Hynix,Asia-Pacific Maritime,0,1.0,High,8.19,7.81,UN Comtrade/WITS/SIA Reports,0
TF000200,2020,4,2020-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,19459,972.95,SK Hynix,Asia-Pacific Maritime,0,1.0,High,8.11,7.62,UN Comtrade/WITS/SIA Reports,0
TF000201,2021,1,2021-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,20942,1047.12,Samsung,Asia-Pacific Maritime,0,1.0,High,8.38,7.84,UN Comtrade/WITS/SIA Reports,0
TF000202,2021,2,2021-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,23433,1171.68,Samsung,Asia-Pacific Maritime,0,1.0,High,8.34,7.93,UN Comtrade/WITS/SIA Reports,0
TF000203,2021,3,2021-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,25329,1266.47,SK Hynix,Asia-Pacific Maritime,0,1.0,High,8.41,7.94,UN Comtrade/WITS/SIA Reports,0
TF000204,2021,4,2021-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,25096,1254.83,SK Hynix,Asia-Pacific Maritime,0,1.0,High,8.31,8.03,UN Comtrade/WITS/SIA Reports,0
TF000205,2022,1,2022-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,26262,1313.11,Samsung,Asia-Pacific Maritime,0,1.0,High,8.57,8.23,UN Comtrade/WITS/SIA Reports,0
TF000206,2022,2,2022-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,32061,1603.07,Samsung,Asia-Pacific Maritime,0,1.0,High,8.57,8.05,UN Comtrade/WITS/SIA Reports,0
TF000207,2022,3,2022-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,32762,1638.14,Samsung,Asia-Pacific Maritime,0,1.0,High,8.77,8.03,UN Comtrade/WITS/SIA Reports,0
TF000208,2022,4,2022-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,25004,1250.25,Micron,Asia-Pacific Maritime,0,1.0,High,8.66,8.12,UN Comtrade/WITS/SIA Reports,0
TF000209,2023,1,2023-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,29244,1462.23,Samsung,Asia-Pacific Maritime,0,1.0,High,8.91,8.29,UN Comtrade/WITS/SIA Reports,0
TF000210,2023,2,2023-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,34430,1721.51,Samsung,Asia-Pacific Maritime,0,1.0,High,8.81,8.23,UN Comtrade/WITS/SIA Reports,0
TF000211,2023,3,2023-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,35806,1790.33,Micron,Asia-Pacific Maritime,0,1.0,High,9.07,8.3,UN Comtrade/WITS/SIA Reports,0
TF000212,2023,4,2023-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,30231,1511.56,SK Hynix,Asia-Pacific Maritime,0,1.0,High,8.83,8.28,UN Comtrade/WITS/SIA Reports,0
TF000213,2024,1,2024-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,33245,1662.29,Samsung,Asia-Pacific Maritime,0,1.0,High,9.12,8.41,UN Comtrade/WITS/SIA Reports,1
TF000214,2024,2,2024-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,36589,1829.48,Micron,Asia-Pacific Maritime,0,1.0,High,9.06,8.43,UN Comtrade/WITS/SIA Reports,1
TF000215,2024,3,2024-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,36776,1838.81,Samsung,Asia-Pacific Maritime,0,1.0,High,9.15,8.37,UN Comtrade/WITS/SIA Reports,1
TF000216,2024,4,2024-Q4,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,38061,1903.08,Samsung,Asia-Pacific Maritime,0,1.0,High,9.23,8.53,UN Comtrade/WITS/SIA Reports,1
TF000217,2025,1,2025-Q1,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,40142,2007.13,Micron,Asia-Pacific Maritime,0,1.0,High,9.45,8.54,UN Comtrade/WITS/SIA Reports,1
TF000218,2025,2,2025-Q2,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,43282,2164.1,SK Hynix,Asia-Pacific Maritime,0,1.0,High,9.48,8.73,UN Comtrade/WITS/SIA Reports,1
TF000219,2025,3,2025-Q3,TW,Taiwan,Asia-Pacific,CN,China,Asia-Pacific,DRAM,Standard,44225,2211.25,Micron,Asia-Pacific Maritime,0,1.0,High,9.34,8.6,UN Comtrade/WITS/SIA Reports,1
